Nome,Streaming,Url
Magic Knight Rayearth II,"primevideo,crunchyroll","https://app.primevideo.com/detail?gti=amzn1.dv.gti.62bb7bc0-7097-1964-f165-e6c60ba33c03,https://www.crunchyroll.com/pt-br/series/G1XHJV270/magic-knight-rayearth"
One Piece: Stampede,"primevideo,max","https://app.primevideo.com/detail?gti=amzn1.dv.gti.9c4c416f-abcc-498e-a4ce-c453ee7c87f5,https://play.max.com/movie/4b5517c4-7ef1-48c8-b59f-bbe318067cc0"
Promare,primevideo,https://app.primevideo.com/detail?gti=amzn1.dv.gti.40b9fedf-2eb9-fa1a-0227-4a04cee315a8
One Piece Film: Gold,"primevideo,max","https://app.primevideo.com/detail?gti=amzn1.dv.gti.4e8baad2-042e-44c7-85eb-90bf6d37ef0e,https://play.max.com/movie/e5989c10-0691-4323-9932-8e278f9d6272"
One Piece Film: Red,primevideo,https://www.primevideo.com/detail/0Q3JFZWJUZRE7U0CHAQWPWYWV5/ref=atv_sr_fle_c_Tn74RA_1_1_1
Megalobox,"primevideo,max,crunchyroll","https://app.primevideo.com/detail?gti=amzn1.dv.gti.6cb5f37a-757f-16d2-898b-c0f67740542b,https://play.max.com/show/ecd0a64b-e3b3-46a9-9b50-29c7b4846acd,https://www.crunchyroll.com/pt-br/series/GR4PVJ1WY/megalobox"
Devil May Cry,primevideo,https://app.primevideo.com/detail?gti=amzn1.dv.gti.14b4a9fd-c945-59f7-c763-aec6150b8891
IRODUKU: The World in Colors,primevideo,https://app.primevideo.com/detail?gti=amzn1.dv.gti.68b31fa8-f7a4-135e-b0e9-e4a30732b11c
InuYasha the Movie 3: Swords of an Honorable Ruler,primevideo,https://app.primevideo.com/detail?gti=amzn1.dv.gti.beb5fe2b-e507-9411-c276-93dfd10383af
Grand Blue Dreaming,primevideo,https://app.primevideo.com/detail?gti=amzn1.dv.gti.2ab245e1-9642-720e-14a3-80a3c64d1f4a
Wotakoi: Love is Hard for Otaku,primevideo,https://app.primevideo.com/detail?gti=amzn1.dv.gti.c0b15887-5c65-3364-07ee-0a4a61242555
The King's Avatar: For the Glory,primevideo,https://app.primevideo.com/detail?gti=amzn1.dv.gti.8363c76a-e657-4389-92c9-8a899dddca97
Napping Princess,"primevideo,max","https://app.primevideo.com/detail?gti=amzn1.dv.gti.b9025cef-1384-4053-907a-59379c058ada,https://play.max.com/movie/19f58d7a-26cf-483c-8932-383d752cba46"
Okko's Inn,"primevideo,max","https://app.primevideo.com/detail?gti=amzn1.dv.gti.91a2085b-a171-482d-aa40-f97cc7cdce23,https://play.max.com/movie/06cd102a-5c8a-4b80-b618-542d44cf2505"
DIVE!!,primevideo,https://app.primevideo.com/detail?gti=amzn1.dv.gti.56ae87f2-1016-fbc4-a6ca-861fbfce790b
Ghost Hound,primevideo,https://app.primevideo.com/detail?gti=amzn1.dv.gti.0eb6de36-ee5e-3b81-5579-0b452c3be878
KOKKOKU,primevideo,https://app.primevideo.com/detail?gti=amzn1.dv.gti.a8b063dc-54f3-2745-3e51-deb85280ce36
Ghost in the Shell: Arise - Border:3 Ghost Tears,"primevideo,max","https://app.primevideo.com/detail?gti=amzn1.dv.gti.9f033e0e-a762-4956-921b-eaf59b04165c,https://play.max.com/movie/150d8bca-cd3e-4a0b-8249-9d9e04e6e8bc"
Over the Sky,"primevideo,max","https://app.primevideo.com/detail?gti=amzn1.dv.gti.f7fd915b-52e3-41f7-ab09-613b59e1bbd2,https://play.max.com/movie/da1e58a8-6d42-4a41-b00d-fb43fad2060d"
Pac-Man and the Ghostly Adventures,primevideo,https://app.primevideo.com/detail?gti=amzn1.dv.gti.70bc13e6-8abd-d0e8-90c0-f8f36fdf3cdc
Shin chan Spin-off: Aliens vs. Shinnosuke,primevideo,https://app.primevideo.com/detail?gti=amzn1.dv.gti.ab2d9465-6981-4c5d-b498-faf0aa556278
Shin chan Spin-off: Toy Wars,primevideo,https://app.primevideo.com/detail?gti=amzn1.dv.gti.d9b1c37c-1c3f-4135-a05f-9bab1d8e373c
Shin chan Spin-Off: Lone Wolf and Family,primevideo,https://app.primevideo.com/detail?gti=amzn1.dv.gti.926080ef-e1d0-48b7-9306-ccf711ba5945
Shin chan Spin Off: O-O-O-No Shinnosuke,primevideo,https://app.primevideo.com/detail?gti=amzn1.dv.gti.49ccd1e1-71c3-4eb7-90aa-36536155351d
kemurikusa.,primevideo,https://app.primevideo.com/detail?gti=amzn1.dv.gti.d8b41524-d797-a2c0-146b-92d26735cc89
Re:CREATORS,primevideo,https://app.primevideo.com/detail?gti=amzn1.dv.gti.c4ad9feb-cadf-96d0-d8bb-67be718e3ee9
Boarding School Juliet,primevideo,https://app.primevideo.com/detail?gti=amzn1.dv.gti.54b31d8a-3221-1be4-f94a-295476f7211a
Dinosaur King Season 2,primevideo,https://app.primevideo.com/detail?gti=amzn1.dv.gti.2eb67f45-8d0b-4614-f454-f1883162c8a3
Evangelion: 3.0+1.0 Thrice Upon a Time,primevideo,https://app.primevideo.com/detail?gti=amzn1.dv.gti.6a81937b-e281-47fd-8410-056e6e0851ca
Evangelion: 1.0 You Are (Not) Alone,primevideo,https://app.primevideo.com/detail?gti=amzn1.dv.gti.52bb13fa-a869-4d9d-e3e1-46fc3d3aef00
BEATLESS,primevideo,https://app.primevideo.com/detail?gti=amzn1.dv.gti.92b070e8-6d89-c7de-7375-a248ad6bfe8d
MAGICAL GIRL SITE,primevideo,https://app.primevideo.com/detail?gti=amzn1.dv.gti.2eb14d33-6fcd-508f-2497-61ec94408e09
Ghost in the Shell: Arise - Border:2 Ghost Whispers,"primevideo,max","https://app.primevideo.com/detail?gti=amzn1.dv.gti.af9d3d7f-ac47-48a2-9b90-6d187a7bfed4,https://play.max.com/movie/4e726e9a-697d-46a6-ba1d-9d97143a7e92"
Ghost in the Shell: Arise - Border:4 Ghost Stands Alone,"primevideo,max","https://app.primevideo.com/detail?gti=amzn1.dv.gti.d5423b16-713a-49ba-89c6-98bba6fe1196,https://play.max.com/movie/374142ed-6edd-4983-917f-903c2932507d"
The Great Passage,primevideo,https://app.primevideo.com/detail?gti=amzn1.dv.gti.c6abea73-6cb4-2302-e363-36ab5315651c
Seven Senses of the Re'Union,primevideo,https://app.primevideo.com/detail?gti=amzn1.dv.gti.56b23174-b9f4-ff19-2c79-5e56a625c830
Scum's Wish,primevideo,https://app.primevideo.com/detail?gti=amzn1.dv.gti.74acc4ef-9964-396a-ce91-be75df1e273e
Diabolik Lovers,primevideo,https://app.primevideo.com/detail?gti=amzn1.dv.gti.00b67bfb-45d1-083e-600c-ba0fec97fec9
Lupin the 3rd Part IV,"primevideo,crunchyroll","https://app.primevideo.com/detail?gti=amzn1.dv.gti.06bc2d83-0c63-43bf-0d89-e4c07ae4f19c,https://www.crunchyroll.com/pt-br/series/G6GG9E9E6/lupin-the-3rd-part4"
Lupin the 3rd Part V,"primevideo,crunchyroll","https://www.primevideo.com/detail/0MRYCZEO1IKA9BMHWIXC98ZBG8/ref=atv_sr_fle_c_Tn74RA_4_1_4 ,https://www.crunchyroll.com/pt-br/series/GYKE9NP1Y/lupin-the-3rd-part-5"
LUPIN THE 3rd vs. CAT’S EYE,primevideo,https://www.primevideo.com/detail/0JHJJJYBCOBY4LZFYHGU6JJDWX/ref=atv_sr_fle_c_Tn74RA_1_1_1
Happy Sugar Life,primevideo,https://app.primevideo.com/detail?gti=amzn1.dv.gti.a6b245e1-cfc9-c582-2158-2fbfe9f7688d
Case Closed: The Fist of Blue Sapphire,"primevideo,max","https://app.primevideo.com/detail?gti=amzn1.dv.gti.8a7fc7e9-af46-4e0c-b168-1b1261cb09f5,https://play.max.com/movie/d8e3d046-1f82-4afb-a83e-e9cd120cf000"
BABYLON,primevideo,https://app.primevideo.com/detail?gti=amzn1.dv.gti.88b6c588-4778-df78-f8b8-ecaa588899c8
Kaleido Star,primevideo,https://app.primevideo.com/detail?gti=amzn1.dv.gti.dab54f34-6402-f678-1885-d0a3cdf70ce9
Case Closed: Zero the Enforcer,"primevideo,max","https://app.primevideo.com/detail?gti=amzn1.dv.gti.c06f95d9-33b8-4ea9-989f-74ba4dcec2d4,https://play.max.com/movie/4b5afc69-d6cc-4010-a23d-7e28bbf0e39c"
Chi's Sweet Adventure,primevideo,https://app.primevideo.com/detail?gti=amzn1.dv.gti.40abea3d-c167-a69d-5bc8-4fa88180d9f0
Chi's Sweet Adventure Season 2,primevideo,https://app.primevideo.com/detail?gti=amzn1.dv.gti.96b14915-73d7-e14b-ec18-918c3fbcbdc1
BATTERY the animation,primevideo,https://app.primevideo.com/detail?gti=amzn1.dv.gti.96ac25df-0b61-f515-5bd7-242488451179
Dropkick on My Devil!,"primevideo,crunchyroll","https://app.primevideo.com/detail?gti=amzn1.dv.gti.bcb23603-37d8-fea2-3b20-0aadef9bea1d,https://www.crunchyroll.com/pt-br/series/G62487M9Y/dropkick-on-my-devil"
Dropkick on My Devil! Episode 12,"primevideo,crunchyroll","https://app.primevideo.com/detail?gti=amzn1.dv.gti.bcb23603-37d8-fea2-3b20-0aadef9bea1d,https://www.crunchyroll.com/pt-br/series/G62487M9Y/dropkick-on-my-devil"
Case Closed: Sunflowers of Inferno,"primevideo,max","https://app.primevideo.com/detail?gti=amzn1.dv.gti.634779da-65b9-4e2b-bbf5-92aff4c9e294,https://play.max.com/movie/c2732c97-cb08-4034-9969-98b6d962c692"
Saekano: How to Raise a Boring Girlfriend,"primevideo,crunchyroll","https://app.primevideo.com/detail?gti=amzn1.dv.gti.bead9f9b-76bc-c65f-2a71-4b23a953cb9f,https://www.crunchyroll.com/pt-br/series/G6P8DM3Q6/saekano--how-to-raise-a-boring-girlfriend-"
After the Rain,primevideo,https://app.primevideo.com/detail?gti=amzn1.dv.gti.24b06e13-26b0-65ad-e08a-e2152e26fcbf
Doraemon: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi,"primevideo,max","https://app.primevideo.com/detail?gti=amzn1.dv.gti.44c0b676-93e1-4f71-8c05-14496bf018ee,https://play.max.com/movie/91089698-4b70-4324-92fa-d0fa9081f9fd"
Case Closed: The Sniper from Another Dimension,"primevideo,max","https://app.primevideo.com/detail?gti=amzn1.dv.gti.a9f7548c-f28f-4506-ab37-035cf20f784e,https://play.max.com/movie/53b567ad-e43b-4b88-9c87-5087a2a87c10"
InuYasha the Movie 2: The Castle Beyond the Looking Glass,primevideo,https://app.primevideo.com/detail?gti=amzn1.dv.gti.dcb5fe2c-d664-f235-c419-83e232114f63
InuYasha the Movie: Affections Touching Across Time,primevideo,https://app.primevideo.com/detail?gti=amzn1.dv.gti.46b5fe2a-4202-f9bc-1f01-7f4c06116452
We Rent Tsukumogami,"primevideo,crunchyroll","https://app.primevideo.com/detail?gti=amzn1.dv.gti.22b6587d-14ef-4b09-2eb5-f5c68aa911a4,https://www.crunchyroll.com/pt-br/series/GYNVQZK8R/we-rent-tsukumogami"
InuYasha the Movie 4: Fire on the Mystic Island,primevideo,https://app.primevideo.com/detail?gti=amzn1.dv.gti.a0b5fe2a-7a14-9e02-4430-c66694bd82d5
Doraemon: Nobita and the Miracle Island - Animal Adventure,"primevideo,max","https://app.primevideo.com/detail?gti=amzn1.dv.gti.c47a474f-474b-4487-bb14-b5fc76fb3654,https://play.max.com/movie/06e482f5-8259-4169-8d98-c916fe4737dd"
Doraemon The Movie 2007,"primevideo,max","https://app.primevideo.com/detail?gti=amzn1.dv.gti.03c01a84-3579-42e5-b192-0ed23da7e4b8,https://play.max.com/movie/5a148cda-cfee-4b1e-9045-062c468baf63"
Doraemon: Nobita no Space Heroes,"primevideo,max","https://app.primevideo.com/detail?gti=amzn1.dv.gti.7bf61ece-21bc-4a0e-8233-4af232e0cb55,https://play.max.com/movie/122e5976-a5de-474a-a79c-dd5aff9b291d"
B-Daman Crossfire,primevideo,https://app.primevideo.com/detail?gti=amzn1.dv.gti.58b7643f-261d-9eeb-4500-3db5b717de66
Tomorrow's Joe 2,primevideo,https://app.primevideo.com/detail?gti=amzn1.dv.gti.52c12198-8bd8-49da-9cc9-156b7a4b5e1d
FLCL Progressive,"max,crunchyroll","https://play.max.com/show/92edc119-4ad2-4285-a2a5-bee475617058,https://www.crunchyroll.com/pt-br/series/GRDK3DD4Y/flcl"
FLCL Alternative,"max,crunchyroll","https://play.max.com/show/92edc119-4ad2-4285-a2a5-bee475617058,https://www.crunchyroll.com/pt-br/series/GRDK3DD4Y/flcl"
FLCL: Grunge,max,https://play.max.com/show/92edc119-4ad2-4285-a2a5-bee475617058
Your Name.,max,https://play.max.com/show/92edc119-4ad2-4285-a2a5-bee475617058
Dragon Ball,crunchyroll,https://www.crunchyroll.com/pt-br/series/G8DHV7W21/dragon-ball
Dragon Ball GT,crunchyroll,https://www.crunchyroll.com/pt-br/series/G4PH0WXXM/dragon-ball-gt
Dragon Ball Super,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR19V7816/dragon-ball-super
Dragon Ball Super: SUPER HERO,"crunchyroll,primevideo","https://www.crunchyroll.com/pt-br/series/GQWH0M1GG/dragon-ball-movies,https://www.primevideo.com/-/pt/detail/0GNHIAM1HBERWNE41GEVOV7SJ0"
Dragon Ball Z Kai,"max,crunchyroll","https://play.max.com/show/a27c6df9-74f5-4ba3-93a4-49f5411cb45c,https://www.crunchyroll.com/pt-br/series/GMEHMEWP0/dragon-ball-z-kai"
Dragon Ball Z Kai: The Final Chapters,"max,crunchyroll","https://play.max.com/show/c2009ee9-75a7-409e-9dd9-706af2c84080,https://www.crunchyroll.com/pt-br/series/GMEHMEWP0/dragon-ball-z-kai"
Fairy Tail,max,https://play.max.com/show/cded800c-b7e2-42b0-a5a2-64724e78a3e1
Yashahime: Princess Half-Demon,"max,crunchyroll","https://play.max.com/show/d5dd1808-edba-43df-9c49-0fb9c446df9f,https://www.crunchyroll.com/pt-br/series/G63W41KD6/yashahime-princess-half-demon"
Tokyo Godfathers,max,https://play.max.com/movie/0ff80635-6c12-434f-b4eb-bfc40ed4c993
Dragon Quest: The Adventure of Dai,"max,crunchyroll,netflix","https://play.max.com/show/6691ffb3-8f32-4e33-b031-8c62bee707b1,https://www.crunchyroll.com/pt-br/series/GYXM79M56/dragon-quest-the-adventure-of-dai,https://www.netflix.com/title/81374392"
Bakugan: Geogan Rising,max,https://play.max.com/show/80cd3bbb-df08-4cd2-8a13-1131d9b68eb6
Bakugan: Evolutions,max,https://play.max.com/show/80cd3bbb-df08-4cd2-8a13-1131d9b68eb6
World Trigger,"max,crunchyroll","https://play.max.com/show/ed75c214-984f-43d8-a35b-87b288c6428a,https://www.crunchyroll.com/pt-br/series/GR757DMKY/world-trigger"
World Trigger 2nd Season,"max,crunchyroll","https://play.max.com/show/ed75c214-984f-43d8-a35b-87b288c6428a,https://www.crunchyroll.com/pt-br/series/GR757DMKY/world-trigger"
World Trigger 3rd Season,"max,crunchyroll","https://play.max.com/show/ed75c214-984f-43d8-a35b-87b288c6428a,https://www.crunchyroll.com/pt-br/series/GR757DMKY/world-trigger"
Housing Complex C,max,https://play.max.com/show/e8e802f2-acee-434b-816f-4b2132de3465
Kids on the Slope,max,https://play.max.com/show/a891f6e7-7d2d-4abf-9a38-3c499f808496
LUPIN THE 3rd PART 6,max,https://play.max.com/show/ae72f0fa-2ff5-4737-86e7-902f42691e7c
Attack on Titan: The Roar of Awakening,max,https://play.max.com/movie/5b196861-f25f-4062-9470-b08437630a10
The Legend of Hei,max,https://play.max.com/movie/ad939716-5b18-437d-a329-c22e4bf34d26
Mary and The Witch's Flower,max,https://play.max.com/movie/7024cc0f-f5f9-43e2-bd4e-4b4fc3dcff06
Attack on Titan Part I: Crimson Bow and Arrow,max,https://play.max.com/movie/634c8444-b46b-42e8-8007-31baa9256308
Attack on Titan Part II: Wings of Freedom,max,https://play.max.com/movie/65bb05fb-6e3c-4f4c-a358-5e98c5e6ebf9
Lupin The 3rd: The Castle of Cagliostro,max,https://play.max.com/movie/d80eb867-0680-4f73-a6f9-cfbb8a68a399
Doraemon: Nobita's Great Mermaid Naval Battle,max,https://play.max.com/movie/97a88c4a-41fd-42cc-9e4f-8a7d33ea4e67
Lu Over the Wall,max,https://play.max.com/movie/370e07c9-dc65-4e18-8521-959d83630a30
Black Clover: Sword of the Wizard King,netflix,https://www.netflix.com/title/81448990
Star Wars: Visions,disneyplus,https://www.disneyplus.com/pt-br/series/star-wars-visions/5AiiTRJ7OaKg
Avengers Confidential: Black Widow & Punisher,max,https://play.max.com/movie/ac981395-ef8f-41f7-beb1-8ef30461b266
Iron Man: Rise of Technovore,disneyplus,https://www.disneyplus.com/pt-br/movies/homem-de-ferro-a-batalha-contra-ezekiel-stane/BOUC0q9hQhLg
Tokyo Revengers Season 2,starplus,https://www.starplus.com/pt-br/series/tokyo-revengers/4HFbN55sAh0i
Summer Time Rendering,starplus,https://www.starplus.com/pt-br/series/a-ilha-das-sombras/3AHbeFV7Lqvn
The Tatami Time Machine Blues,starplus,https://www.starplus.com/pt-br/series/tatami-uma-viagem-no-tempo/6C7HChDy39QZ
BLACK ROCK SHOOTER DAWN FALL,starplus,https://www.starplus.com/pt-br/series/black-rock-shooter-amanhecer/6LJhlNWYcdjJ
Tengoku Daimakyo,starplus,https://www.starplus.com/pt-br/series/tengoku-daimakyo-ilusao-celestial/7hd7j6bmGOTg
BLEACH,starplus,https://www.starplus.com/pt-br/series/bleach/6g48QKlgQdWK
BLEACH: Thousand-Year Blood War,starplus,https://www.starplus.com/pt-br/series/bleach-thousand-year-blood-war/4Afet1Q421gy
The Eternal 831,max,https://play.max.com/movie/b61ae4b2-4652-4c0f-8318-80aaa62237eb
Pokémon Advanced,primevideo,https://www.primevideo.com/detail/0NYID6GDSKCEAXU8P6BUPXKUMS/ref=atv_dp_season_select_s601
Blade of the Immortal (ONA),primevideo,https://www.primevideo.com/detail/0JTDDLSTGLYR0ZPWEWF42YHZXM/ref=atv_sr_fle_c_Tn74RA_26_1_5
pet,primevideo,https://www.primevideo.com/detail/0RMPI38FTNHCYRMWVJIW4Z3A9K/ref=atv_sr_fle_c_Tn74RA_61_1_34
Panda! Go Panda!,primevideo,https://www.primevideo.com/detail/0R1F087E9Q4NK9V912JTDMT2R3/ref=atv_sr_fle_c_Tn74RA_78_1_35
"Panda! Go, Panda!: Rainy Day Circus",primevideo,https://www.primevideo.com/detail/0R1F087E9Q4NK9V912JTDMT2R3/ref=atv_sr_fle_c_Tn74RA_78_1_35
Night Warriors: Darkstalkers' Revenge,primevideo,https://www.primevideo.com/detail/0FBESH0DQ3R5F3PJKR10ZWC6MP/ref=atv_sr_fle_c_Tn74RA_31_1_4
Bayonetta: Bloody Fate,primevideo,https://www.primevideo.com/detail/0IIGRIG33S3IFF4EHG4RQVFY7Q/ref=atv_sr_fle_c_Tn74RA_5_1_5
High School of the Dead: Drifters of the Dead,primevideo,https://www.primevideo.com/detail/0SZEZ7IFIX0R3CPW3XEL2RSCCM/ref=atv_sr_fle_c_Tn74RA_63_1_21
Cagaster of an Insect Cage,netflix,https://www.netflix.com/title/80224581
Oooku,netflix,https://www.netflix.com/title/81464005
Yakitori: Soldiers of Misfortune,netflix,https://www.netflix.com/title/81186862
Lookism,netflix,https://www.netflix.com/title/81177634
Dorohedoro,netflix,https://www.netflix.com/title/80991903
EDENS ZERO,netflix,netflix.com/title/81261630
ULTRAMAN,netflix,https://www.netflix.com/title/80231373
ULTRAMAN Season 2,netflix,https://www.netflix.com/title/80231373
ULTRAMAN: The Final Season,netflix,https://www.netflix.com/title/80231373
LOST SONG,netflix,https://www.netflix.com/title/80191369
Tales from Earthsea,netflix,https://www.netflix.com/title/70142821
07-Ghost,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYWE4X28Y/07-ghost
11eyes,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYE5X75GR/11eyes
18if,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR4949ZQ6/18if
2.43: Seiin High School Boys Volleyball Team,crunchyroll,https://www.crunchyroll.com/pt-br/series/G1XHJVEZ1/243-seiin-high-school-boys-volleyball-team
22/7 (nanabun no nijyuuni),crunchyroll,https://www.crunchyroll.com/pt-br/series/G6P545WQ6/227-nanabun-no-nijyuuni
22/7: 8+3=?,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6P545WQ6/227-nanabun-no-nijyuuni
86 EIGHTY-SIX,crunchyroll,https://www.crunchyroll.com/pt-br/series/GVDHX8DM5/86-eighty-six
86 EIGHTY-SIX Season 2,crunchyroll,https://www.crunchyroll.com/pt-br/series/GVDHX8DM5/86-eighty-six
91 Days,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRE5K3NQ6/91-days
91Days: Shoal of Time,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRE5K3NQ6/91-days
<DOGEZA>I Tried Asking While Kowtowing.,crunchyroll,https://www.crunchyroll.com/pt-br/series/G64G29DER/dogezai-tried-asking-while-kowtowing
A Bridge to the Starry Skies,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRX0JQ4K6/a-bridge-to-the-starry-skies---hoshizora-e-kakaru-hashi
A Centaur's Life,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYNQZV50Y/a-centaurs-life
A Certain Magical Index,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRVNZK5PY/a-certain-magical-index
A Certain Magical Index III,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRVNZK5PY/a-certain-magical-index
